date,state,bulletin_link
2021-02-25,KA,https://covid19.karnataka.gov.in/pdfs/feb21/en/25-02-2021 HMB English.pdf
2021-02-25,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/02/Bulletin-HFWD-English-February-25.pdf
2021-02-25,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotefebruary25.pdf
2021-02-25,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/02/Letter-Health-Bulletin-25.02.2021.pdf
2021-02-25,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin25feb2021.pdf
2021-02-25,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/02/Media-Bulletin-25-02-2021.pdf
2021-02-25,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-25-02-21-COVID-19-6-PM.pdf
2021-02-25,UK,https://health.uk.gov.in/files/2021.02.25_Health_Bulletin_1.pdf
2021-02-25,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_25th_FEBRUARY_REPORT_FINAL.pdf
2021-02-26,DL,http://health.delhigovt.nic.in/wps/wcm/connect/3584920041c46d87ac79bf28c2355f02/DHB26FEB.pdf?MOD=AJPERES&lmod=-222038703&CACHEID=3584920041c46d87ac79bf28c2355f02
2021-02-26,GA,https://www.goa.gov.in/wp-content/uploads/2021/02/Media-Bulletin-26th-February-2021.pdf
2021-02-26,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 26-02-2021.pdf
2021-02-26,KA,https://covid19.karnataka.gov.in/pdfs/feb21/en/26-02-2021 HMB English.pdf
2021-02-26,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/02/Bulletin-HFWD-English-February-26.pdf
2021-02-26,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotefebruary26.pdf
2021-02-26,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter-Health-Bulletin-26.02.2021.pdf
2021-02-26,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/02/Media-Bulletin-26-02-2021.pdf
2021-02-26,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-26-02-21-COVID-19-6-PM.pdf
2021-02-26,UK,https://health.uk.gov.in/files/2021.02.26_Health_Bulletin_1.pdf
2021-02-26,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_26th_FEBRUARY_REPORT_FINAL.pdf
2021-02-27,DL,http://health.delhigovt.nic.in/wps/wcm/connect/bd04fa8041c46e86ac7fbf28c2355f02/DHB27FEB.pdf?MOD=AJPERES&lmod=-302055800&CACHEID=bd04fa8041c46e86ac7fbf28c2355f02
2021-02-27,GA,https://www.goa.gov.in/wp-content/uploads/2021/02/Media-Bulletin-27th-February-2021.pdf
2021-02-27,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 27-02-2021.pdf
2021-02-27,KA,https://covid19.karnataka.gov.in/pdfs/feb21/en/27-02-2021 HMB English.pdf
2021-02-27,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/02/Bulletin-HFWD-English-February-27.pdf
2021-02-27,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotefebruary27.pdf
2021-02-27,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter-Health-Bulletin-27.02.2021-without-Vaccination.pdf
2021-02-27,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin27feb2021.pdf
2021-02-27,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/02/Media-Bulletin-27-02-2021.pdf
2021-02-27,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-27-02-21-COVID-19-6-PM.pdf
2021-02-27,UK,https://health.uk.gov.in/files/2021.02.27_Health_Bulletin_1.pdf
2021-02-27,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_27th_FEBRUARY_REPORT_FINAL.pdf
2021-02-28,DL,http://health.delhigovt.nic.in/wps/wcm/connect/0e88a60041c46ed6ac85bf28c2355f02/ORD23F.pdf?MOD=AJPERES&lmod=-234329574&CACHEID=0e88a60041c46ed6ac85bf28c2355f02
2021-02-28,GA,https://www.goa.gov.in/wp-content/uploads/2021/02/Media-Bulletin-28th-February-2021.pdf
2021-02-28,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 28-02-2021.pdf
2021-02-28,KA,https://covid19.karnataka.gov.in/pdfs/feb21/en/28-02-2021 HMB English.pdf
2021-02-28,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/02/Bulletin-HFWD-English-February-28.pdf
2021-02-28,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotefebruary28.pdf
2021-02-28,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter-Health-Bulletin-28.02.2021-without-Vaccination.pdf
2021-02-28,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin28feb2021.pdf
2021-02-28,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/02/Media-Bulletin-28-02-2021.pdf
2021-02-28,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-28.02.2021-14-Pages-English-444-KB.pdf
2021-02-28,UK,https://health.uk.gov.in/files/2021.02.28_Health_Bulletin_1.pdf
2021-02-28,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_28th_FEBRUARY_REPORT_FINAL.pdf
2021-03-01,DL,http://health.delhigovt.nic.in/wps/wcm/connect/dc65658041c9d241b518b728c2355f02/DHB01MAR.pdf?MOD=AJPERES&lmod=-150341831&CACHEID=dc65658041c9d241b518b728c2355f02
2021-03-01,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-01st-March-2021.pdf
2021-03-01,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 01-03-2021.pdf
2021-03-01,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/01-03-2021 HMB English.pdf
2021-03-01,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-01.pdf
2021-03-01,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch01.pdf
2021-03-01,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_01.03.2021.pdf
2021-03-01,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin1mar2021.pdf
2021-03-01,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-01-03-2021.pdf
2021-03-01,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-01-03-21-COVID-19-6-PM.pdf
2021-03-01,UK,https://health.uk.gov.in/files/2021.03.01_Health_Bulletin_1.pdf
2021-03-01,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_1st_MARCH_REPORT_FINAL.pdf
2021-03-02,DL,http://health.delhigovt.nic.in/wps/wcm/connect/5d56570041c9d33fb51eb728c2355f02/DHB02MAR.pdf?MOD=AJPERES&lmod=-150243941&CACHEID=5d56570041c9d33fb51eb728c2355f02
2021-03-02,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-02nd-March-2021.pdf
2021-03-02,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 02-03-2021.pdf
2021-03-02,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/02-03-2021 HMB English.pdf
2021-03-02,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-02.pdf
2021-03-02,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch02.pdf
2021-03-02,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Revised-Letter_Health_Bulletin_02.03.2021-without-Vaccination.pdf
2021-03-02,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin2mar2021.pdf
2021-03-02,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-02-03-2021.pdf
2021-03-02,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-02-03-21-COVID-19-6-PM.pdf
2021-03-02,UK,https://health.uk.gov.in/files/Updated_2021.03.02_Health_Bulletin_1.pdf
2021-03-02,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_2nd_MARCH_REPORT_FINAL.pdf
2021-03-03,DL,http://health.delhigovt.nic.in/wps/wcm/connect/842aec8041d9ea668eae9f28c2355f02/DHB03MAR.pdf?MOD=AJPERES&lmod=302664079&CACHEID=842aec8041d9ea668eae9f28c2355f02
2021-03-03,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-03rd-March-2021.pdf
2021-03-03,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 03-03-2021.pdf
2021-03-03,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/03-03-2021 HMB English.pdf
2021-03-03,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-03.pdf
2021-03-03,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch03.pdf
2021-03-03,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_03.03.2021.pdf
2021-03-03,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin3mar2021.pdf
2021-03-03,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-03-03-2021.pdf
2021-03-03,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-03-03-21-COVID-19-6-PM.pdf
2021-03-03,UK,https://health.uk.gov.in/files/2021.03.03_Health_Bulletin_2.pdf
2021-03-03,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_3rd_MARCH_REPORT_FINAL.pdf
2021-03-04,DL,http://health.delhigovt.nic.in/wps/wcm/connect/e23eea8041d9eacd8eb49f28c2355f02/DHB04MAR.pdf?MOD=AJPERES&lmod=451283513&CACHEID=e23eea8041d9eacd8eb49f28c2355f02
2021-03-04,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-04th-March-2021.pdf
2021-03-04,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 04-03-2021.pdf
2021-03-04,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/04-03-2021 HMB English.pdf
2021-03-04,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-04.pdf
2021-03-04,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch04.pdf
2021-03-04,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_04.03.2021-3.pdf
2021-03-04,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin4mar2021.pdf
2021-03-04,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-04-03-2021.pdf
2021-03-04,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-04-03-21-COVID-19-6-PM.pdf
2021-03-04,UK,https://health.uk.gov.in/files/2021.03.04_Health_Bulletin_2.pdf
2021-03-04,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4th_MARCH_REPORT_FINAL.pdf
2021-03-05,DL,http://health.delhigovt.nic.in/wps/wcm/connect/5c01c30041d9eb248eba9f28c2355f02/DHB05MAR.pdf?MOD=AJPERES&lmod=451291440&CACHEID=5c01c30041d9eb248eba9f28c2355f02
2021-03-05,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-05th-March-2021.pdf
2021-03-05,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 05-03-2021.pdf
2021-03-05,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/05-03-2021 HMB English.pdf
2021-03-05,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-05.pdf
2021-03-05,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch05.pdf
2021-03-05,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_05.03.2021.pdf
2021-03-05,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin5mar2021.pdf
2021-03-05,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-05-03-2021.pdf
2021-03-05,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-05-03-21-COVID-19-6-PM.pdf
2021-03-05,UK,https://health.uk.gov.in/files/2021.03.05_Health_Bulletin_2.pdf
2021-03-05,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_5th_MARCH_REPORT_FINAL.pdf
2021-03-06,DL,http://health.delhigovt.nic.in/wps/wcm/connect/2932eb8041d9eb738ec09f28c2355f02/DHB06MAR.pdf?MOD=AJPERES&lmod=451339846&CACHEID=2932eb8041d9eb738ec09f28c2355f02
2021-03-06,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-06th-March-2021.pdf
2021-03-06,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 06-03-2021.pdf
2021-03-06,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/06-03-2021 HMB English.pdf
2021-03-06,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-06.pdf
2021-03-06,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch06.pdf
2021-03-06,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_06.03.2021-1.pdf
2021-03-06,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin6mar2021.pdf
2021-03-06,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-06-03-2021.pdf
2021-03-06,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-06-03-21-COVID-19-6-PM.pdf
2021-03-06,UK,https://health.uk.gov.in/files/2021.03.06_Health_Bulletin_2.pdf
2021-03-06,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_6th_MARCH_REPORT_FINAL.pdf
2021-03-07,DL,http://health.delhigovt.nic.in/wps/wcm/connect/b9961e0041d9ebbd8ec69f28c2355f02/DHB07MAR.pdf?MOD=AJPERES&lmod=451348707&CACHEID=b9961e0041d9ebbd8ec69f28c2355f02
2021-03-07,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-07th-March-2021.pdf
2021-03-07,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 07-03-2021.pdf
2021-03-07,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/07-03-2021 HMB English.pdf
2021-03-07,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-07.pdf
2021-03-07,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch07.pdf
2021-03-07,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_07.03.2021-without-Vaccination.pdf
2021-03-07,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin7mar2021.pdf
2021-03-07,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-07-03-2021.pdf
2021-03-07,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-07-03-21-COVID-19-6-PM.pdf
2021-03-07,UK,https://health.uk.gov.in/files/2021.03.07_Health_Bulletin_2.pdf
2021-03-07,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_7th_MARCH_REPORT_FINAL.pdf
2021-03-08,DL,http://health.delhigovt.nic.in/wps/wcm/connect/a2c9b58041ef3502b353b328c2355f02/DHB08MAR.pdf?MOD=AJPERES&lmod=902020569&CACHEID=a2c9b58041ef3502b353b328c2355f02
2021-03-08,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-08th-March-2021.pdf
2021-03-08,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 08-03-2021.pdf
2021-03-08,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/08-03-2021 HMB English.pdf
2021-03-08,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-08.pdf
2021-03-08,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch08.pdf
2021-03-08,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_08.03.2021-1.pdf
2021-03-08,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin8mar2021.pdf
2021-03-08,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-08-03-2021.pdf
2021-03-08,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-08-03-21-COVID-19-6-PM.pdf
2021-03-08,UK,https://health.uk.gov.in/files/2021.03.08_Health_Bulletin_2.pdf
2021-03-08,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_8th_MARCH_REPORT_FINAL.pdf
2021-03-09,DL,http://health.delhigovt.nic.in/wps/wcm/connect/a11ff08041ef35dbb359b328c2355f02/DHB09MAR.pdf?MOD=AJPERES&lmod=902061142&CACHEID=a11ff08041ef35dbb359b328c2355f02
2021-03-09,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-09th-March-2021.pdf
2021-03-09,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 09-03-2021.pdf
2021-03-09,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-09.pdf
2021-03-09,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch09.pdf
2021-03-09,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_09.03.2021.pdf
2021-03-09,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin9mar2021.pdf
2021-03-09,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-09-03-2021.pdf
2021-03-09,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-09-03-21-COVID-19-6-PM.pdf
2021-03-09,UK,https://health.uk.gov.in/files/2021.03.09_Health_Bulletin_2.pdf
2021-03-09,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_9th_MARCH_REPORT_FINAL.pdf
2021-03-10,DL,http://health.delhigovt.nic.in/wps/wcm/connect/0a35518041ef3638b35fb328c2355f02/DHB10MAR.pdf?MOD=AJPERES&lmod=902106657&CACHEID=0a35518041ef3638b35fb328c2355f02
2021-03-10,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-10th-March-2021.pdf
2021-03-10,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 10-03-2021.pdf
2021-03-10,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/10-03-2021 HMB English.pdf
2021-03-10,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-10.pdf
2021-03-10,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch10.pdf
2021-03-10,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_10.03.2021.pdf
2021-03-10,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin10mar2021.pdf
2021-03-10,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-10-03-2021.pdf
2021-03-10,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-03-21-COVID-19-6-PM.pdf
2021-03-10,UK,https://health.uk.gov.in/files/2021.03.10_Health_Bulletin.pdf
2021-03-10,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_10th_MARCH_REPORT_FINAL.pdf
2021-03-11,DL,http://health.delhigovt.nic.in/wps/wcm/connect/8fa8188041ef36afb365b328c2355f02/DHB11MAR.pdf?MOD=AJPERES&lmod=902148903&CACHEID=8fa8188041ef36afb365b328c2355f02
2021-03-11,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-11th-March-2021.pdf
2021-03-11,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 11-03-2021.pdf
2021-03-11,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/11-03-2021 HMB English.pdf
2021-03-11,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-11.pdf
2021-03-11,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch11.pdf
2021-03-11,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_11.03.2021-without-Vaccination.pdf
2021-03-11,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin11mar2021.pdf
2021-03-11,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-11-03-2021.pdf
2021-03-11,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-11-03-21-COVID-19-6-PM.pdf
2021-03-11,UK,https://health.uk.gov.in/files/2021.03.11_Health_Bulletin_2.pdf
2021-03-11,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_11th_MARCH_REPORT_FINAL.pdf
2021-03-12,DL,http://health.delhigovt.nic.in/wps/wcm/connect/2e1e928041f2766fb8a5bb28c2355f02/DHB12MAR.pdf?MOD=AJPERES&lmod=1225287944&CACHEID=2e1e928041f2766fb8a5bb28c2355f02
2021-03-12,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-12th-March-2021.pdf
2021-03-12,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 12-03-2021.pdf
2021-03-12,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/12-03-2021 HMB English.pdf
2021-03-12,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-12.pdf
2021-03-12,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch12.pdf
2021-03-12,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_12.03.2021.pdf
2021-03-12,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin12mar2021.pdf
2021-03-12,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-12-03-2021.pdf
2021-03-12,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-12-03-21-COVID-19-6-PM.pdf
2021-03-12,UK,https://health.uk.gov.in/files/2021.03.12_Health_Bulletin_2.pdf
2021-03-12,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_12th_MARCH_REPORT_FINAL.pdf
2021-03-13,DL,http://health.delhigovt.nic.in/wps/wcm/connect/3b18a18041f276c2b8abbb28c2355f02/DHB13MAR.pdf?MOD=AJPERES&lmod=1225292611&CACHEID=3b18a18041f276c2b8abbb28c2355f02
2021-03-13,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-13th-March-2021.pdf
2021-03-13,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 13-03-2021.pdf
2021-03-13,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/13-03-2021 HMB English.pdf
2021-03-13,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-13.pdf
2021-03-13,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch13.pdf
2021-03-13,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_13.03.2021.pdf
2021-03-13,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin13mar2021.pdf
2021-03-13,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-13-03-2021.pdf
2021-03-13,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-13-03-21-COVID-19-6-PM.pdf
2021-03-13,UK,https://health.uk.gov.in/files/2021.03.13_Health_Bulletin_2.pdf
2021-03-13,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_13th_MARCH_REPORT_FINAL.pdf
2021-03-14,DL,http://health.delhigovt.nic.in/wps/wcm/connect/2a444c0041f27713b8b1bb28c2355f02/DHB14MAR.pdf?MOD=AJPERES&lmod=993682836&CACHEID=2a444c0041f27713b8b1bb28c2355f02
2021-03-14,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-14th-March-2021.pdf
2021-03-14,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 14-03-2021.pdf
2021-03-14,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/14-03-2021 HMB English.pdf
2021-03-14,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/03/Bulletin-HFWD-English-March-14.pdf
2021-03-14,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemarch14.pdf
2021-03-14,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/03/Letter_Health_Bulletin_14.03.2021-without-Vaccination-2.pdf
2021-03-14,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletin14mar2021.pdf
2021-03-14,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/03/Media-Bulletin-14-03-2021.pdf
2021-03-14,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-14-03-21-COVID-19-6-PM.pdf
2021-03-14,UK,https://health.uk.gov.in/files/2021.03.14_Health_Bulletin_2.pdf
2021-03-14,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_14th_MARCH_REPORT_FINAL_(1).pdf
2021-03-15,DL,http://health.delhigovt.nic.in/wps/wcm/connect/ed626e8041f2777fb8b7bb28c2355f02/DHB15MAR.pdf?MOD=AJPERES&lmod=993717735&CACHEID=ed626e8041f2777fb8b7bb28c2355f02
2021-03-15,GA,https://www.goa.gov.in/wp-content/uploads/2021/03/Media-Bulletin-15th-March-2021.pdf
2021-03-15,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 15-03-2021.pdf
2021-03-15,KA,https://covid19.karnataka.gov.in/pdfs/mar21/en/15-03-2021 HMB English.pdf
