date,district_name,cases_total,recoveries_total,deaths_total,deaths_total_other_causes,active_cases
2021-04-06,buldhana,33174.0,25178.0,296.0,5.0,7695.0
2021-04-06,chandrapur,31331.0,27620.0,456.0,2.0,3253.0
2021-04-06,dhule,28851.0,21957.0,387.0,4.0,6503.0
2021-04-06,gadchiroli,10547.0,9846.0,110.0,8.0,583.0
2021-04-06,gondia,17589.0,15326.0,183.0,6.0,2074.0
2021-04-06,hingoli,7938.0,6169.0,117.0,0.0,1652.0
2021-04-06,jalgaon,92373.0,82961.0,1616.0,26.0,7770.0
2021-04-06,jalna,26430.0,24106.0,437.0,1.0,1886.0
2021-04-06,kolhapur,52301.0,49323.0,1698.0,3.0,1277.0
2021-04-06,latur,37705.0,28535.0,781.0,3.0,8386.0
2021-04-06,mumbai,472600.0,380398.0,11832.0,1002.0,79368.0
2021-04-06,nagpur,253620.0,192086.0,4116.0,46.0,57372.0
2021-04-06,nanded,50596.0,38252.0,920.0,6.0,11418.0
2021-04-06,nandurbar,21805.0,15111.0,312.0,1.0,6381.0
2021-04-06,nashik,202110.0,168082.0,2339.0,1.0,31688.0
2021-04-06,osmanabad,23411.0,19689.0,604.0,17.0,3101.0
2021-04-06,other states/country,146.0,0.0,101.0,2.0,43.0
2021-04-06,palghar,58359.0,52319.0,1038.0,10.0,4992.0
2021-04-06,parbhani,17185.0,9973.0,363.0,11.0,6838.0
2021-04-06,pune,596009.0,503177.0,8474.0,49.0,84309.0
2021-04-06,raigad,86189.0,78057.0,1709.0,2.0,6421.0
2021-04-06,ratnagiri,13546.0,12190.0,429.0,2.0,925.0
2021-04-06,sangli,56537.0,51388.0,1842.0,2.0,3305.0
2021-04-06,satara,69168.0,61973.0,1904.0,9.0,5282.0
2021-04-06,sindhudurg,7714.0,6787.0,192.0,0.0,735.0
2021-04-06,solapur,72009.0,63068.0,1947.0,51.0,6943.0
2021-04-06,thane,373898.0,306582.0,6158.0,31.0,61127.0
2021-04-06,total,3113354.0,2583331.0,56330.0,1410.0,472283.0
2021-04-06,wardha,23426.0,20702.0,390.0,71.0,2263.0
2021-04-06,washim,17683.0,15517.0,195.0,3.0,1968.0
2021-04-06,yavatmal,30055.0,26419.0,569.0,4.0,3063.0
2021-04-07,ahmednagar,105928.0,86064.0,1254.0,1.0,18609.0
2021-04-07,akola,30692.0,26836.0,480.0,4.0,3372.0
2021-04-07,amaravati,50866.0,46521.0,670.0,2.0,3673.0
2021-04-07,aurangabad,93792.0,73712.0,1445.0,14.0,18621.0
2021-04-07,beed,29639.0,24020.0,664.0,9.0,4946.0
2021-04-07,bhandara,23791.0,16334.0,324.0,3.0,7130.0
2021-04-07,buldhana,34737.0,25497.0,299.0,5.0,8936.0
2021-04-07,chandrapur,31897.0,27769.0,456.0,2.0,3670.0
2021-04-07,dhule,29699.0,21957.0,389.0,4.0,7349.0
2021-04-07,gadchiroli,10709.0,9861.0,113.0,8.0,727.0
2021-04-07,gondia,18140.0,15365.0,185.0,6.0,2584.0
2021-04-07,hingoli,8122.0,6466.0,117.0,0.0,1539.0
2021-04-07,jalgaon,93567.0,83855.0,1625.0,26.0,8061.0
2021-04-07,jalna,27351.0,24106.0,458.0,1.0,2786.0
2021-04-07,kolhapur,52534.0,49390.0,1699.0,3.0,1442.0
2021-04-07,latur,38655.0,29089.0,782.0,4.0,8780.0
2021-04-07,mumbai,483042.0,386992.0,11856.0,1009.0,83185.0
2021-04-07,nagpur,259341.0,195543.0,4157.0,46.0,59595.0
2021-04-07,nanded,52061.0,39783.0,963.0,6.0,11309.0
2021-04-07,nandurbar,22483.0,15508.0,331.0,1.0,6643.0
2021-04-07,nashik,205963.0,170034.0,2353.0,1.0,33575.0
2021-04-07,osmanabad,23704.0,19780.0,611.0,17.0,3296.0
2021-04-07,other states/country,146.0,0.0,101.0,2.0,43.0
2021-04-07,palghar,59300.0,52519.0,1058.0,10.0,5713.0
2021-04-07,parbhani,17713.0,10020.0,373.0,11.0,7309.0
2021-04-07,pune,607032.0,508448.0,8486.0,50.0,90048.0
2021-04-07,raigad,87402.0,78482.0,1713.0,2.0,7205.0
2021-04-07,ratnagiri,13591.0,12297.0,429.0,2.0,863.0
2021-04-07,sangli,56927.0,51720.0,1846.0,2.0,3359.0
2021-04-07,satara,70071.0,62246.0,1904.0,9.0,5912.0
2021-04-07,sindhudurg,7830.0,6813.0,196.0,0.0,821.0
2021-04-07,solapur,72855.0,63675.0,1967.0,52.0,7161.0
2021-04-07,thane,381254.0,309611.0,6181.0,31.0,65431.0
2021-04-07,total,3173261.0,2613627.0,56652.0,1423.0,501559.0
2021-04-07,wardha,24113.0,20913.0,395.0,73.0,2732.0
2021-04-07,washim,17973.0,15738.0,197.0,3.0,2035.0
2021-04-07,yavatmal,30341.0,26663.0,575.0,4.0,3099.0
2021-04-08,ahmednagar,108089.0,91527.0,1269.0,1.0,15292.0
2021-04-08,akola,31039.0,27396.0,485.0,4.0,3154.0
2021-04-08,amaravati,51191.0,46654.0,678.0,2.0,3857.0
2021-04-08,aurangabad,95003.0,75458.0,1449.0,14.0,18082.0
2021-04-08,beed,30385.0,24279.0,668.0,9.0,5429.0
2021-04-08,bhandara,24835.0,16518.0,324.0,3.0,7990.0
2021-04-08,buldhana,35620.0,25694.0,301.0,5.0,9620.0
2021-04-08,chandrapur,32462.0,27850.0,457.0,2.0,4153.0
2021-04-08,dhule,30417.0,22167.0,397.0,4.0,7849.0
2021-04-08,gadchiroli,10903.0,9893.0,113.0,8.0,889.0
2021-04-08,gondia,18689.0,15394.0,185.0,6.0,3104.0
2021-04-08,hingoli,8377.0,6846.0,118.0,0.0,1413.0
2021-04-08,jalgaon,94809.0,84941.0,1630.0,26.0,8212.0
2021-04-08,jalna,28168.0,24106.0,489.0,1.0,3572.0
2021-04-08,kolhapur,52707.0,49442.0,1701.0,3.0,1561.0
2021-04-08,latur,39654.0,29510.0,785.0,4.0,9355.0
2021-04-08,mumbai,491980.0,395378.0,11881.0,1028.0,83693.0
2021-04-08,nagpur,265271.0,199321.0,4193.0,46.0,61711.0
2021-04-08,nanded,53408.0,40753.0,989.0,7.0,11659.0
2021-04-08,nandurbar,23065.0,16102.0,335.0,1.0,6627.0
2021-04-08,nashik,209392.0,172092.0,2380.0,1.0,34919.0
2021-04-08,osmanabad,24066.0,20020.0,621.0,17.0,3408.0
2021-04-08,other states/country,146.0,0.0,103.0,2.0,41.0
2021-04-08,palghar,60089.0,52839.0,1086.0,10.0,6154.0
2021-04-08,parbhani,18440.0,10098.0,383.0,11.0,7948.0
2021-04-08,pune,619091.0,513266.0,8532.0,51.0,97242.0
2021-04-08,raigad,88363.0,79082.0,1716.0,2.0,7563.0
2021-04-08,ratnagiri,13687.0,12299.0,433.0,2.0,953.0
2021-04-08,sangli,57344.0,52207.0,1854.0,2.0,3281.0
2021-04-08,satara,70713.0,62605.0,1916.0,9.0,6183.0
2021-04-08,sindhudurg,7921.0,6840.0,196.0,0.0,885.0
2021-04-08,solapur,73715.0,64340.0,1988.0,53.0,7334.0
2021-04-08,thane,387140.0,310912.0,6204.0,31.0,69993.0
2021-04-08,total,3229547.0,2649757.0,57028.0,1445.0,521317.0
2021-04-08,wardha,24554.0,21275.0,395.0,73.0,2811.0
2021-04-08,washim,18180.0,15842.0,199.0,3.0,2136.0
2021-04-08,yavatmal,30634.0,26811.0,575.0,4.0,3244.0
2021-04-11,ahmednagar,114531.0,93302.0,1291.0,1.0,19937.0
2021-04-11,akola,32057.0,28538.0,498.0,4.0,3017.0
2021-04-11,amaravati,52241.0,47958.0,686.0,2.0,3595.0
2021-04-11,aurangabad,98844.0,80268.0,1493.0,14.0,17069.0
2021-04-11,beed,33011.0,24955.0,688.0,9.0,7359.0
2021-04-11,bhandara,28477.0,17702.0,329.0,3.0,10443.0
2021-04-11,buldhana,36650.0,26844.0,311.0,5.0,9490.0
2021-04-11,chandrapur,34652.0,28192.0,477.0,2.0,5981.0
2021-04-11,dhule,31456.0,23066.0,398.0,4.0,7988.0
2021-04-11,gadchiroli,11430.0,10124.0,121.0,8.0,1177.0
2021-04-11,gondia,20667.0,15596.0,201.0,6.0,4864.0
2021-04-11,hingoli,8792.0,7451.0,123.0,0.0,1218.0
2021-04-11,jalgaon,98900.0,86643.0,1641.0,27.0,10589.0
2021-04-11,jalna,29624.0,24120.0,512.0,1.0,4991.0
2021-04-11,kolhapur,53442.0,49816.0,1707.0,3.0,1916.0
2021-04-11,latur,44108.0,33925.0,804.0,4.0,9375.0
2021-04-11,mumbai,520498.0,416287.0,12023.0,1088.0,91100.0
2021-04-11,nagpur,284258.0,221387.0,4318.0,46.0,58507.0
2021-04-11,nanded,58709.0,46547.0,1057.0,7.0,11098.0
2021-04-11,nandurbar,24810.0,17125.0,346.0,1.0,7338.0
2021-04-11,nashik,220452.0,182863.0,2441.0,1.0,35147.0
2021-04-11,osmanabad,25731.0,20713.0,636.0,17.0,4365.0
2021-04-11,other states/country,146.0,0.0,107.0,2.0,37.0
2021-04-11,palghar,63030.0,53547.0,1117.0,10.0,8356.0
2021-04-11,parbhani,20784.0,12973.0,405.0,11.0,7395.0
2021-04-11,pune,651586.0,533338.0,8606.0,52.0,109590.0
2021-04-11,raigad,92159.0,81815.0,1728.0,2.0,8614.0
2021-04-11,ratnagiri,14146.0,12332.0,436.0,2.0,1376.0
2021-04-11,sangli,58571.0,52914.0,1881.0,2.0,3774.0
2021-04-11,satara,73117.0,63767.0,1939.0,9.0,7402.0
2021-04-11,sindhudurg,8350.0,6967.0,201.0,0.0,1182.0
2021-04-11,solapur,77080.0,66402.0,2025.0,53.0,8600.0
2021-04-11,thane,408487.0,327863.0,6258.0,31.0,74335.0
2021-04-11,total,3407245.0,2782161.0,57987.0,1510.0,565587.0
2021-04-11,wardha,26072.0,22313.0,400.0,76.0,3283.0
2021-04-11,washim,19066.0,16755.0,206.0,3.0,2102.0
2021-04-11,yavatmal,31311.0,27753.0,577.0,4.0,2977.0
2021-04-14,ahmednagar,121333.0,102043.0,1352.0,1.0,17937.0
2021-04-14,akola,33041.0,29104.0,524.0,4.0,3409.0
2021-04-14,amaravati,53419.0,48734.0,703.0,2.0,3980.0
2021-04-14,aurangabad,102962.0,86757.0,1511.0,14.0,14680.0
2021-04-14,beed,35725.0,26487.0,712.0,9.0,8517.0
2021-04-14,bhandara,32712.0,19386.0,330.0,3.0,12993.0
2021-04-14,buldhana,36968.0,31794.0,320.0,5.0,4849.0
2021-04-14,chandrapur,37238.0,28839.0,499.0,2.0,7898.0
2021-04-14,dhule,32426.0,25025.0,404.0,4.0,6993.0
2021-04-14,gadchiroli,12300.0,10374.0,121.0,8.0,1797.0
2021-04-14,gondia,22608.0,15849.0,217.0,6.0,6536.0
2021-04-14,hingoli,9642.0,7700.0,123.0,0.0,1819.0
2021-04-14,jalgaon,101861.0,88038.0,1670.0,27.0,12126.0
2021-04-14,jalna,31801.0,24120.0,526.0,1.0,7154.0
2021-04-14,kolhapur,54451.0,50280.0,1714.0,3.0,2454.0
2021-04-14,latur,49050.0,34608.0,816.0,4.0,13622.0
2021-04-14,mumbai,545195.0,445272.0,12147.0,1141.0,86635.0
2021-04-14,nagpur,303760.0,233961.0,4385.0,46.0,65368.0
2021-04-14,nanded,63795.0,48755.0,1116.0,7.0,13917.0
2021-04-14,nandurbar,26366.0,18845.0,362.0,1.0,7158.0
2021-04-14,nashik,231990.0,184604.0,2505.0,1.0,44880.0
2021-04-14,osmanabad,27493.0,21835.0,657.0,17.0,4984.0
2021-04-14,other states/country,146.0,0.0,108.0,2.0,36.0
2021-04-14,palghar,65869.0,55693.0,1124.0,10.0,9042.0
2021-04-14,parbhani,22412.0,13126.0,428.0,11.0,8847.0
2021-04-14,pune,679313.0,558410.0,8636.0,54.0,112213.0
2021-04-14,raigad,96204.0,84050.0,1738.0,2.0,10414.0
2021-04-14,ratnagiri,14577.0,12339.0,437.0,2.0,1799.0
2021-04-14,sangli,60554.0,53533.0,1893.0,2.0,5126.0
2021-04-14,satara,76245.0,65060.0,1959.0,9.0,9217.0
2021-04-14,sindhudurg,8908.0,7115.0,208.0,0.0,1585.0
2021-04-14,solapur,80267.0,67944.0,2039.0,53.0,10231.0
2021-04-14,thane,426602.0,336148.0,6325.0,31.0,84098.0
2021-04-14,total,3578160.0,2905721.0,58804.0,1565.0,612070.0
2021-04-14,wardha,28301.0,24099.0,404.0,76.0,3722.0
2021-04-14,washim,20426.0,17415.0,207.0,3.0,2801.0
2021-04-14,yavatmal,32200.0,28379.0,584.0,4.0,3233.0
2021-04-18,ahmednagar,133812.0,114093.0,1555.0,1.0,18163.0
2021-04-18,akola,34664.0,30521.0,542.0,4.0,3597.0
2021-04-18,amaravati,56385.0,49882.0,737.0,2.0,5764.0
2021-04-18,aurangabad,108457.0,92583.0,1516.0,14.0,14344.0
2021-04-18,beed,40109.0,29565.0,731.0,9.0,9804.0
2021-04-18,bhandara,37788.0,22684.0,337.0,3.0,14764.0
2021-04-18,buldhana,37280.0,35795.0,341.0,5.0,1139.0
2021-04-18,chandrapur,42590.0,29340.0,514.0,2.0,12734.0
2021-04-18,dhule,34028.0,25632.0,405.0,4.0,7987.0
2021-04-18,gadchiroli,13895.0,11352.0,123.0,8.0,2412.0
2021-04-18,gondia,25384.0,16449.0,242.0,6.0,8687.0
2021-04-18,hingoli,10738.0,8528.0,127.0,0.0,2083.0
2021-04-18,jalgaon,106476.0,91896.0,1758.0,27.0,12795.0
2021-04-18,jalna,34927.0,25320.0,546.0,1.0,9060.0
2021-04-18,kolhapur,56326.0,50623.0,1722.0,3.0,3978.0
2021-04-18,latur,55796.0,37965.0,874.0,4.0,16953.0
2021-04-18,mumbai,579486.0,479221.0,12354.0,1223.0,86688.0
2021-04-18,nagpur,331873.0,253843.0,4499.0,46.0,73485.0
2021-04-18,nanded,69168.0,55375.0,1210.0,7.0,12576.0
2021-04-18,nandurbar,28215.0,20485.0,400.0,1.0,7329.0
2021-04-18,nashik,248741.0,203598.0,2579.0,1.0,42563.0
2021-04-18,osmanabad,30317.0,23535.0,703.0,17.0,6062.0
2021-04-18,other states/country,146.0,0.0,112.0,2.0,32.0
2021-04-18,palghar,70986.0,58036.0,1136.0,10.0,11804.0
2021-04-18,parbhani,25897.0,13528.0,465.0,11.0,11893.0
2021-04-18,pune,725819.0,594460.0,8818.0,55.0,122486.0
2021-04-18,raigad,102507.0,88542.0,1775.0,2.0,12188.0
2021-04-18,ratnagiri,16141.0,12472.0,445.0,2.0,3222.0
2021-04-18,sangli,64384.0,55172.0,1915.0,2.0,7295.0
2021-04-18,satara,81658.0,66956.0,2012.0,9.0,12681.0
2021-04-18,sindhudurg,10061.0,7438.0,220.0,0.0,2403.0
2021-04-18,solapur,85769.0,71225.0,2068.0,54.0,12422.0
2021-04-18,thane,451039.0,357852.0,6424.0,31.0,86732.0
2021-04-18,total,3839338.0,3106828.0,60473.0,1649.0,670388.0
2021-04-18,wardha,31186.0,25872.0,420.0,76.0,4818.0
2021-04-18,washim,22320.0,18213.0,221.0,3.0,3883.0
2021-04-18,yavatmal,34970.0,28777.0,627.0,4.0,5562.0
2021-04-25,ahmednagar,156100.0,131998.0,1784.0,1.0,22317.0
2021-04-25,akola,38468.0,33046.0,595.0,4.0,4823.0
2021-04-25,amaravati,60679.0,53068.0,829.0,2.0,6780.0
2021-04-25,aurangabad,118295.0,100339.0,1618.0,14.0,16324.0
2021-04-25,beed,48193.0,34335.0,821.0,9.0,13028.0
2021-04-25,bhandara,45425.0,34423.0,421.0,3.0,10578.0
2021-04-25,buldhana,40249.0,36046.0,355.0,5.0,3843.0
2021-04-25,chandrapur,54252.0,30896.0,592.0,2.0,22762.0
2021-04-25,dhule,36266.0,28536.0,434.0,8.0,7288.0
2021-04-25,gadchiroli,17306.0,13397.0,159.0,8.0,3742.0
2021-04-25,gondia,29880.0,20376.0,312.0,6.0,9186.0
2021-04-25,hingoli,12405.0,10424.0,147.0,0.0,1834.0
2021-04-25,jalgaon,113497.0,98131.0,1839.0,28.0,13499.0
2021-04-25,jalna,40499.0,32576.0,577.0,1.0,7345.0
2021-04-25,kolhapur,61484.0,53407.0,1753.0,3.0,6321.0
2021-04-25,latur,65807.0,44321.0,1014.0,4.0,20468.0
2021-04-25,mumbai,627644.0,537944.0,12790.0,1412.0,75498.0
2021-04-25,nagpur,385448.0,299947.0,4831.0,46.0,80624.0
2021-04-25,nanded,77283.0,64242.0,1491.0,8.0,11542.0
2021-04-25,nandurbar,31308.0,24589.0,460.0,1.0,6258.0
2021-04-25,nashik,282066.0,236302.0,2865.0,1.0,42898.0
2021-04-25,osmanabad,35356.0,26993.0,827.0,18.0,7518.0
2021-04-25,other states/country,146.0,0.0,118.0,2.0,26.0
2021-04-25,palghar,81532.0,63193.0,1218.0,10.0,17111.0
2021-04-25,parbhani,31580.0,19857.0,523.0,11.0,11189.0
2021-04-25,pune,796645.0,680067.0,9020.0,55.0,107503.0
2021-04-25,raigad,114415.0,97944.0,1978.0,2.0,14491.0
2021-04-25,ratnagiri,19664.0,13117.0,499.0,2.0,6046.0
2021-04-25,sangli,72543.0,59384.0,1979.0,2.0,11178.0
2021-04-25,satara,93266.0,73625.0,2139.0,9.0,17493.0
2021-04-25,sindhudurg,11562.0,8178.0,275.0,0.0,3109.0
2021-04-25,solapur,96490.0,78652.0,2328.0,59.0,15451.0
2021-04-25,thane,492308.0,405750.0,6639.0,31.0,79888.0
2021-04-25,total,4295027.0,3530060.0,64760.0,1853.0,698354.0
2021-04-25,wardha,37870.0,31023.0,486.0,79.0,6282.0
2021-04-25,washim,25213.0,21394.0,237.0,3.0,3579.0
2021-04-25,yavatmal,43883.0,32540.0,807.0,4.0,10532.0
2021-04-26,ahmednagar,158871.0,132928.0,1825.0,1.0,24117.0
2021-04-26,akola,38662.0,33310.0,600.0,4.0,4748.0
2021-04-26,amaravati,61219.0,53835.0,843.0,2.0,6539.0
2021-04-26,aurangabad,119172.0,102732.0,1676.0,14.0,14750.0
2021-04-26,beed,49292.0,34756.0,843.0,9.0,13684.0
2021-04-26,bhandara,46146.0,34456.0,422.0,3.0,11265.0
2021-04-26,buldhana,41100.0,36046.0,355.0,5.0,4694.0
2021-04-26,chandrapur,55651.0,31255.0,594.0,2.0,23800.0
2021-04-26,dhule,36470.0,29380.0,434.0,8.0,6648.0
2021-04-26,gadchiroli,17671.0,13676.0,169.0,8.0,3818.0
2021-04-26,gondia,30477.0,21755.0,317.0,6.0,8399.0
2021-04-26,hingoli,12644.0,10698.0,147.0,0.0,1799.0
2021-04-26,jalgaon,114316.0,99385.0,1839.0,28.0,13064.0
2021-04-26,jalna,41197.0,33091.0,595.0,1.0,7510.0
2021-04-26,kolhapur,62258.0,53664.0,1754.0,3.0,6837.0
2021-04-26,latur,66860.0,53860.0,1035.0,4.0,11961.0
2021-04-26,mumbai,631484.0,544958.0,12861.0,1435.0,72230.0
2021-04-26,nagpur,391327.0,307890.0,4869.0,46.0,78522.0
2021-04-26,nanded,78134.0,65704.0,1516.0,8.0,10906.0
2021-04-26,nandurbar,31553.0,25139.0,462.0,1.0,5951.0
2021-04-26,nashik,286503.0,240511.0,2882.0,1.0,43109.0
2021-04-26,osmanabad,35898.0,27202.0,845.0,18.0,7833.0
2021-04-26,other states/country,146.0,0.0,118.0,2.0,26.0
2021-04-26,palghar,82519.0,65001.0,1218.0,10.0,16290.0
2021-04-26,parbhani,32085.0,20058.0,529.0,11.0,11487.0
2021-04-26,pune,802807.0,693741.0,9034.0,55.0,99977.0
2021-04-26,raigad,115549.0,98638.0,2020.0,2.0,14889.0
2021-04-26,ratnagiri,20200.0,13483.0,499.0,2.0,6216.0
2021-04-26,sangli,73631.0,60456.0,1988.0,2.0,11185.0
2021-04-26,satara,94674.0,75493.0,2158.0,9.0,17014.0
2021-04-26,sindhudurg,11753.0,8796.0,288.0,0.0,2669.0
2021-04-26,solapur,98013.0,80537.0,2336.0,59.0,15081.0
2021-04-26,thane,496030.0,412512.0,6656.0,31.0,76831.0
2021-04-26,total,4343727.0,3601796.0,65284.0,1877.0,674770.0
2021-04-26,wardha,38363.0,31680.0,487.0,80.0,6116.0
2021-04-26,washim,25463.0,21897.0,242.0,3.0,3321.0
2021-04-26,yavatmal,45589.0,33273.0,828.0,4.0,11484.0
2021-04-27,ahmednagar,161425.0,138401.0,1872.0,1.0,21151.0
2021-04-27,akola,39305.0,33836.0,602.0,4.0,4863.0
2021-04-27,amaravati,61810.0,54188.0,860.0,2.0,6760.0
2021-04-27,aurangabad,120640.0,104795.0,1838.0,14.0,13993.0
2021-04-27,beed,50592.0,38816.0,853.0,9.0,10914.0
2021-04-27,bhandara,47313.0,34470.0,440.0,4.0,12399.0
2021-04-27,buldhana,42200.0,36046.0,361.0,5.0,5788.0
2021-04-27,chandrapur,57491.0,31567.0,602.0,2.0,25320.0
2021-04-27,dhule,36879.0,30636.0,435.0,10.0,5798.0
2021-04-27,gadchiroli,18223.0,14092.0,184.0,9.0,3938.0
2021-04-27,gondia,31019.0,23292.0,324.0,6.0,7397.0
2021-04-27,hingoli,12894.0,10977.0,153.0,0.0,1764.0
2021-04-27,jalgaon,115178.0,100233.0,1849.0,28.0,13068.0
2021-04-27,jalna,42141.0,34504.0,599.0,1.0,7037.0
2021-04-27,kolhapur,63076.0,54478.0,1760.0,3.0,6835.0
2021-04-27,latur,68123.0,53860.0,1062.0,4.0,13197.0
2021-04-27,mumbai,635483.0,552482.0,12920.0,1478.0,68603.0
2021-04-27,nagpur,398222.0,318025.0,4932.0,46.0,75219.0
2021-04-27,nanded,79161.0,66977.0,1541.0,8.0,10635.0
2021-04-27,nandurbar,32356.0,25671.0,470.0,1.0,6214.0
2021-04-27,nashik,298939.0,244926.0,2951.0,1.0,51061.0
2021-04-27,osmanabad,36750.0,27266.0,877.0,18.0,8589.0
2021-04-27,other states/country,146.0,0.0,118.0,2.0,26.0
2021-04-27,palghar,83753.0,66210.0,1223.0,10.0,16310.0
2021-04-27,parbhani,33062.0,20331.0,544.0,11.0,12176.0
2021-04-27,pune,811885.0,698155.0,9114.0,55.0,104561.0
2021-04-27,raigad,116792.0,101569.0,2038.0,2.0,13183.0
2021-04-27,ratnagiri,20877.0,14192.0,514.0,2.0,6169.0
2021-04-27,sangli,75193.0,61435.0,2006.0,2.0,11750.0
2021-04-27,satara,96298.0,77171.0,2176.0,9.0,16942.0
2021-04-27,sindhudurg,12012.0,9183.0,300.0,0.0,2529.0
2021-04-27,solapur,99526.0,82004.0,2360.0,59.0,15103.0
2021-04-27,thane,499585.0,420560.0,6692.0,31.0,72302.0
2021-04-27,total,4410085.0,3669548.0,66179.0,1924.0,672434.0
2021-04-27,wardha,39140.0,32819.0,502.0,80.0,5739.0
2021-04-27,washim,25846.0,22220.0,252.0,3.0,3371.0
2021-04-27,yavatmal,46750.0,34161.0,855.0,4.0,11730.0
2021-04-28,ahmednagar,164379.0,140389.0,1912.0,1.0,22077.0
2021-04-28,akola,39696.0,34483.0,609.0,4.0,4600.0
2021-04-28,amaravati,62406.0,54670.0,862.0,2.0,6872.0
2021-04-28,aurangabad,122112.0,105646.0,1918.0,14.0,14534.0
2021-04-28,beed,51959.0,39165.0,862.0,9.0,11923.0
2021-04-28,bhandara,48631.0,34539.0,446.0,4.0,13642.0
2021-04-28,buldhana,43208.0,36046.0,361.0,5.0,6796.0
2021-04-28,chandrapur,58838.0,32032.0,611.0,2.0,26193.0
2021-04-28,dhule,37234.0,32021.0,433.0,10.0,4770.0
2021-04-28,gadchiroli,18812.0,14589.0,184.0,9.0,4030.0
2021-04-28,gondia,31488.0,24404.0,333.0,6.0,6745.0
2021-04-28,hingoli,13211.0,11036.0,169.0,0.0,2006.0
2021-04-28,jalgaon,116161.0,100858.0,1857.0,28.0,13418.0
2021-04-28,jalna,43022.0,35518.0,613.0,1.0,6890.0
2021-04-28,kolhapur,63967.0,55205.0,1769.0,3.0,6990.0
2021-04-28,latur,69291.0,56788.0,1091.0,4.0,11408.0
2021-04-28,mumbai,640409.0,557948.0,12954.0,1523.0,67984.0
2021-04-28,nagpur,406206.0,325790.0,5025.0,46.0,75345.0
2021-04-28,nanded,79807.0,68363.0,1567.0,8.0,9869.0
2021-04-28,nandurbar,33330.0,26216.0,516.0,1.0,6597.0
2021-04-28,nashik,303688.0,248078.0,2999.0,1.0,52610.0
2021-04-28,osmanabad,37534.0,27598.0,868.0,18.0,9050.0
2021-04-28,other states/country,146.0,0.0,118.0,2.0,26.0
2021-04-28,palghar,85507.0,67664.0,1223.0,10.0,16610.0
2021-04-28,parbhani,34058.0,24733.0,561.0,11.0,8753.0
2021-04-28,pune,821357.0,711613.0,9292.0,55.0,100397.0
2021-04-28,raigad,118500.0,103249.0,2072.0,2.0,13177.0
2021-04-28,ratnagiri,21933.0,14365.0,518.0,2.0,7048.0
2021-04-28,sangli,76649.0,62214.0,2020.0,2.0,12413.0
2021-04-28,satara,98070.0,79079.0,2221.0,9.0,16761.0
2021-04-28,sindhudurg,12147.0,9636.0,313.0,0.0,2198.0
2021-04-28,solapur,101419.0,83343.0,2467.0,59.0,15550.0
2021-04-28,thane,503979.0,423059.0,6766.0,31.0,74123.0
2021-04-28,total,4473394.0,3730729.0,67214.0,1970.0,673481.0
2021-04-28,wardha,40217.0,33078.0,515.0,81.0,6543.0
2021-04-28,washim,26286.0,22597.0,266.0,3.0,3420.0
2021-04-28,yavatmal,47737.0,34717.0,903.0,4.0,12113.0
2021-05-02,ahmednagar,178666.0,153857.0,2047.0,1.0,22761.0
2021-05-02,akola,41817.0,36449.0,628.0,4.0,4736.0
2021-05-02,amaravati,65349.0,57034.0,931.0,2.0,7382.0
2021-05-02,aurangabad,126880.0,111341.0,1995.0,14.0,13530.0
2021-05-02,beed,57911.0,42750.0,939.0,9.0,14213.0
2021-05-02,bhandara,52059.0,40745.0,500.0,6.0,10808.0
2021-05-02,buldhana,47566.0,36046.0,372.0,5.0,11143.0
2021-05-02,chandrapur,64026.0,35483.0,700.0,2.0,27841.0
2021-05-02,dhule,38375.0,33932.0,435.0,10.0,3998.0
2021-05-02,gadchiroli,20812.0,16674.0,195.0,9.0,3934.0
2021-05-02,gondia,33690.0,24749.0,346.0,6.0,8589.0
2021-05-02,hingoli,14212.0,11767.0,197.0,0.0,2248.0
2021-05-02,jalgaon,121059.0,105198.0,1938.0,28.0,13895.0
2021-05-02,jalna,45876.0,38396.0,660.0,1.0,6819.0
2021-05-02,kolhapur,68645.0,56517.0,1802.0,3.0,10323.0
2021-05-02,latur,73716.0,61163.0,1171.0,4.0,11378.0
2021-05-02,mumbai,655997.0,579614.0,13294.0,1653.0,61436.0
2021-05-02,nagpur,433448.0,355678.0,5221.0,46.0,72503.0
2021-05-02,nanded,82362.0,72721.0,1647.0,8.0,7986.0
2021-05-02,nandurbar,35339.0,27868.0,574.0,1.0,6896.0
2021-05-02,nashik,321081.0,268304.0,3148.0,1.0,49628.0
2021-05-02,osmanabad,40967.0,31928.0,952.0,18.0,8069.0
2021-05-02,other states/country,146.0,0.0,118.0,2.0,26.0
2021-05-02,palghar,91349.0,70874.0,1237.0,10.0,19228.0
2021-05-02,parbhani,38326.0,24882.0,608.0,11.0,12825.0
2021-05-02,pune,864899.0,745881.0,9707.0,57.0,109254.0
2021-05-02,raigad,124382.0,109498.0,2134.0,2.0,12748.0
2021-05-02,ratnagiri,24730.0,15978.0,522.0,2.0,8228.0
2021-05-02,sangli,82360.0,65500.0,2100.0,2.0,14758.0
2021-05-02,satara,107147.0,84266.0,2323.0,10.0,20548.0
2021-05-02,sindhudurg,13553.0,10472.0,354.0,0.0,2727.0
2021-05-02,solapur,110857.0,87984.0,2658.0,59.0,20156.0
2021-05-02,thane,519432.0,461875.0,6957.0,31.0,50569.0
